__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.034, 0.023, 200, 120, 0.3)",0.981699829282156,1.3383268283727636,0.0034971497832434,15.537953585214842,73.0,1,,8.838429472106334
"(0.029, 0.019, 200, 120, 0.7)",1.006285532965268,1.4316166476739154,0.0034848053062998,15.491280362978792,57.0,1,,8.819690909148363
"(0.049, 0.026, 200, 240, 0.3)",1.063459277023274,1.445876503989522,0.0034326353629993,15.278454473014568,38.0,1,,8.746753878167558
"(0.025, 0.027, 300, 240, 0.3)",1.0167309885033384,1.2053349798481618,0.0034583249101107,15.377062704963455,30.0,1,,8.739304016074955
"(0.033, 0.026, 300, 240, 0.3)",1.075230825996946,1.4073570906457218,0.0033577730054598,14.949631779489025,36.0,1,,8.591688942735999
"(0.014, 0.019, 200, 0, 1.0)",1.0176909449918374,1.1055587628366148,0.0033926427543287,14.915824924625676,29.0,1,,8.508460764550346
"(0.034, 0.018, 300, 240, 0.7)",1.0145276314010458,1.5318371992731414,0.0033102701209671,14.549169697423636,122.0,1,,8.438302209991896
"(0.037, 0.022, 300, 240, 0.5)",0.990877252721058,1.4024619041189537,0.0032303673278151,14.35522399697236,154.0,1,,8.357758883879423
"(0.046, 0.006, 200, 120, 0.3)",1.0764006634689798,1.4228564637916563,0.0031478779772078,14.017084968072403,172.0,1,,8.296795269527973
"(0.046, 0.025, 300, 240, 0.3)",1.0977148816951832,1.461015199988455,0.0031707419532424,14.125815000071537,78.0,1,,8.254951639777708
"(0.019, 0.006, 200, 240, 1.0)",1.1148648044060292,1.426633783722798,0.0031796034607748,14.17091907273289,26.0,1,,8.229644737311698
